Order ID,Order Date,State,Region,Segment,Category,Sub-Category,Sales,Discount,Profit
ORD-1587,2023-07-08,Texas,East,Consumer,Office Supplies,Storage,637.67,0.1,54.2
ORD-1588,2023-04-29,Arizona,West,Home Office,Technology,Accessories,782.05,0.0,60.02
ORD-1589,2023-05-08,Texas,East,Corporate,Technology,Accessories,763.42,0.2,-11.21
ORD-1590,2023-09-27,New York,West,Corporate,Furniture,Bookcases,963.36,0.0,130.5
ORD-1591,2023-09-28,California,Central,Home Office,Furniture,Chairs,636.3,0.2,52.82
ORD-1592,2023-03-03,Texas,Central,Consumer,Technology,Copiers,111.48,0.3,-1.75
ORD-1593,2023-07-11,Florida,East,Home Office,Office Supplies,Storage,691.01,0.0,46.27
ORD-1594,2023-05-05,New York,East,Home Office,Furniture,Tables,307.95,0.2,8.33
ORD-1595,2023-10-24,New York,West,Consumer,Technology,Accessories,76.68,0.2,-0.34
ORD-1596,2023-05-10,Illinois,East,Consumer,Office Supplies,Paper,352.42,0.1,37.08
ORD-1597,2023-11-06,California,West,Corporate,Technology,Copiers,55.28,0.1,9.28
ORD-1598,2023-01-21,Florida,South,Corporate,Furniture,Chairs,973.75,0.2,89.8
ORD-1599,2023-11-28,California,South,Consumer,Technology,Phones,752.16,0.0,62.07
ORD-1600,2023-01-14,Florida,East,Home Office,Office Supplies,Storage,760.68,0.0,42.71
ORD-1601,2023-07-17,Ohio,South,Corporate,Office Supplies,Binders,31.9,0.3,-5.39
ORD-1602,2023-12-15,Arizona,South,Consumer,Technology,Copiers,493.76,0.0,119.79
ORD-1603,2023-02-28,California,West,Corporate,Technology,Accessories,686.46,0.0,110.85
ORD-1604,2023-11-23,Washington,South,Home Office,Technology,Phones,280.89,0.0,84.07
ORD-1605,2023-05-26,California,East,Home Office,Technology,Accessories,431.92,0.1,27.14
ORD-1606,2023-07-14,California,Central,Home Office,Office Supplies,Paper,171.99,0.0,42.77
ORD-1607,2023-07-24,Texas,West,Consumer,Furniture,Bookcases,696.75,0.2,-66.06
ORD-1608,2023-08-14,Florida,Central,Consumer,Furniture,Tables,91.56,0.0,20.15
ORD-1609,2023-12-14,Ohio,West,Consumer,Office Supplies,Storage,657.97,0.0,77.85
ORD-1610,2023-03-25,Florida,South,Home Office,Technology,Copiers,951.35,0.0,83.49
ORD-1611,2023-05-10,Ohio,Central,Corporate,Furniture,Chairs,438.01,0.2,37.63
ORD-1612,2023-01-08,Ohio,West,Consumer,Technology,Accessories,425.53,0.0,89.2
ORD-1613,2023-08-17,Ohio,East,Home Office,Office Supplies,Storage,403.62,0.2,-32.87
ORD-1614,2023-05-15,Florida,Central,Home Office,Technology,Phones,984.14,0.0,149.92
ORD-1615,2023-09-18,California,East,Home Office,Office Supplies,Paper,895.16,0.0,96.22
ORD-1616,2023-08-20,Florida,Central,Corporate,Technology,Phones,220.97,0.1,-9.33
ORD-1617,2023-09-08,Arizona,South,Corporate,Furniture,Chairs,655.15,0.0,93.12
ORD-1618,2023-01-16,Florida,Central,Corporate,Furniture,Bookcases,865.71,0.0,145.7
ORD-1619,2023-05-18,Washington,East,Corporate,Technology,Accessories,968.51,0.0,93.35
ORD-1620,2023-06-22,Florida,Central,Corporate,Furniture,Tables,869.94,0.0,212.4
ORD-1621,2023-02-12,Florida,Central,Corporate,Furniture,Tables,773.21,0.3,-30.0
ORD-1622,2023-03-23,Washington,West,Home Office,Technology,Copiers,763.41,0.3,-71.34
ORD-1623,2023-10-02,Texas,West,Consumer,Furniture,Tables,139.93,0.0,8.13
ORD-1624,2023-08-02,Arizona,Central,Consumer,Office Supplies,Paper,921.64,0.0,188.16
ORD-1625,2023-12-06,New York,South,Home Office,Office Supplies,Paper,798.57,0.0,136.06
ORD-1626,2023-10-11,California,West,Consumer,Furniture,Tables,126.14,0.1,-2.36
ORD-1627,2023-05-31,Illinois,East,Consumer,Office Supplies,Storage,688.71,0.0,108.52
ORD-1628,2023-06-04,Washington,Central,Corporate,Office Supplies,Storage,208.52,0.3,-26.5
ORD-1629,2023-09-03,California,East,Consumer,Technology,Accessories,73.57,0.1,7.03
ORD-1630,2023-04-29,Illinois,East,Consumer,Office Supplies,Paper,276.3,0.1,41.28
ORD-1631,2023-06-06,Illinois,South,Home Office,Office Supplies,Paper,317.26,0.0,51.97
ORD-1632,2023-02-27,Florida,South,Consumer,Furniture,Tables,21.5,0.2,-2.84
ORD-1633,2023-01-05,Arizona,South,Corporate,Furniture,Chairs,398.57,0.0,67.75
ORD-1634,2023-03-26,Illinois,South,Corporate,Technology,Accessories,604.02,0.0,74.24
ORD-1635,2023-07-04,New York,South,Consumer,Technology,Accessories,698.03,0.0,185.0
ORD-1636,2023-03-15,New York,West,Home Office,Office Supplies,Paper,782.05,0.3,-187.77
ORD-1637,2023-06-13,Florida,Central,Consumer,Office Supplies,Storage,485.7,0.2,-60.11
ORD-1638,2023-02-17,California,West,Consumer,Technology,Accessories,249.62,0.2,24.13
ORD-1639,2023-08-15,Illinois,South,Home Office,Technology,Copiers,151.07,0.0,26.4
ORD-1640,2023-11-26,Washington,West,Consumer,Furniture,Bookcases,621.97,0.2,15.93
ORD-1641,2023-04-26,Florida,South,Consumer,Office Supplies,Paper,564.05,0.0,29.58
ORD-1642,2023-03-04,Florida,Central,Consumer,Office Supplies,Binders,333.2,0.3,-40.17
ORD-1643,2023-09-20,Washington,East,Consumer,Office Supplies,Paper,96.99,0.0,13.35
ORD-1644,2023-12-15,California,West,Corporate,Technology,Phones,42.87,0.0,2.99
ORD-1645,2023-11-22,Texas,Central,Home Office,Technology,Accessories,402.95,0.1,-6.78
ORD-1646,2023-05-28,New York,East,Corporate,Furniture,Chairs,571.87,0.0,127.16
ORD-1647,2023-09-29,Illinois,South,Home Office,Furniture,Tables,802.58,0.0,80.29
ORD-1648,2023-11-04,California,West,Corporate,Furniture,Bookcases,175.81,0.0,13.39
ORD-1649,2023-08-15,Arizona,South,Home Office,Furniture,Bookcases,640.07,0.2,17.04
ORD-1650,2023-07-01,Arizona,East,Corporate,Office Supplies,Paper,41.27,0.0,11.72
ORD-1651,2023-03-07,New York,Central,Corporate,Furniture,Bookcases,61.45,0.0,11.39
ORD-1652,2023-04-28,Texas,South,Home Office,Office Supplies,Storage,711.97,0.1,119.43
ORD-1653,2023-05-02,Florida,East,Consumer,Technology,Phones,716.95,0.0,179.55
ORD-1654,2023-07-01,Arizona,East,Corporate,Office Supplies,Storage,346.06,0.0,87.8
ORD-1655,2023-03-20,New York,West,Consumer,Furniture,Bookcases,89.31,0.2,6.58
ORD-1656,2023-08-22,Illinois,West,Home Office,Office Supplies,Storage,552.12,0.2,29.99
ORD-1657,2023-05-24,Arizona,East,Corporate,Office Supplies,Paper,457.8,0.0,96.55
ORD-1658,2023-02-06,California,East,Consumer,Office Supplies,Paper,531.14,0.1,70.59
ORD-1659,2023-06-30,Arizona,South,Corporate,Office Supplies,Storage,90.81,0.0,5.91
ORD-1660,2023-02-05,Washington,West,Consumer,Furniture,Bookcases,254.63,0.0,22.89
ORD-1661,2023-01-11,Washington,Central,Home Office,Office Supplies,Storage,873.07,0.0,91.5
ORD-1662,2023-07-03,New York,East,Consumer,Office Supplies,Storage,976.11,0.0,131.02
ORD-1663,2023-09-12,Illinois,East,Home Office,Furniture,Chairs,190.3,0.0,47.08
ORD-1664,2023-10-31,New York,South,Corporate,Furniture,Chairs,662.12,0.2,-16.85
ORD-1665,2023-02-19,California,West,Corporate,Technology,Accessories,559.81,0.2,16.68
ORD-1666,2023-07-04,Washington,Central,Corporate,Technology,Accessories,236.17,0.0,70.63
ORD-1667,2023-04-25,Illinois,South,Home Office,Furniture,Chairs,975.05,0.0,207.28
ORD-1668,2023-02-04,New York,South,Corporate,Furniture,Chairs,207.55,0.0,45.67
ORD-1669,2023-08-16,Texas,South,Home Office,Furniture,Chairs,81.48,0.0,4.7
ORD-1670,2023-12-11,Texas,West,Corporate,Furniture,Tables,265.11,0.0,43.92
ORD-1671,2023-03-26,New York,East,Corporate,Furniture,Bookcases,869.59,0.2,27.65
ORD-1672,2023-10-21,Arizona,South,Consumer,Technology,Phones,745.28,0.3,-107.04
ORD-1673,2023-02-24,Washington,East,Corporate,Office Supplies,Paper,352.48,0.3,-55.42
ORD-1674,2023-10-30,Texas,South,Corporate,Furniture,Bookcases,987.77,0.1,-39.48
ORD-1675,2023-05-14,New York,East,Corporate,Furniture,Chairs,868.36,0.2,-4.63
ORD-1676,2023-12-14,California,West,Consumer,Technology,Accessories,444.23,0.1,58.33
ORD-1677,2023-02-04,Washington,Central,Corporate,Office Supplies,Binders,491.8,0.3,-15.56
ORD-1678,2023-11-17,Arizona,East,Corporate,Office Supplies,Storage,901.69,0.1,49.98
ORD-1679,2023-07-07,Arizona,Central,Home Office,Technology,Phones,284.06,0.2,-0.54
ORD-1680,2023-10-20,Washington,Central,Home Office,Office Supplies,Binders,913.24,0.0,93.76
ORD-1681,2023-06-29,Texas,East,Corporate,Furniture,Chairs,626.74,0.3,-57.73
ORD-1682,2023-12-17,Ohio,West,Consumer,Office Supplies,Binders,735.78,0.0,60.99
ORD-1683,2023-08-04,Texas,West,Consumer,Furniture,Chairs,718.67,0.1,127.39
ORD-1684,2023-01-30,New York,Central,Consumer,Office Supplies,Paper,187.89,0.0,20.55
ORD-1685,2023-12-12,Ohio,South,Home Office,Technology,Copiers,971.68,0.0,92.55
ORD-1686,2023-11-06,Washington,Central,Consumer,Technology,Accessories,855.84,0.0,148.12
ORD-1687,2023-08-25,Texas,Central,Consumer,Furniture,Tables,254.76,0.1,42.72
ORD-1688,2023-01-15,Ohio,Central,Consumer,Technology,Phones,450.85,0.0,80.57
ORD-1689,2023-08-16,Ohio,East,Home Office,Technology,Phones,365.64,0.2,-0.64
ORD-1690,2023-12-28,Florida,West,Corporate,Technology,Accessories,171.89,0.0,25.4
ORD-1691,2023-03-04,Texas,Central,Home Office,Technology,Accessories,969.72,0.0,111.07
ORD-1692,2023-09-28,New York,West,Corporate,Technology,Phones,660.17,0.3,-111.37
ORD-1693,2023-07-21,California,West,Consumer,Office Supplies,Binders,775.74,0.2,-90.98
ORD-1694,2023-05-22,Arizona,Central,Home Office,Furniture,Bookcases,970.12,0.0,158.56
ORD-1695,2023-09-14,Ohio,Central,Home Office,Furniture,Tables,243.69,0.3,-56.44
ORD-1696,2023-04-10,Arizona,West,Consumer,Furniture,Chairs,178.06,0.0,32.04
ORD-1697,2023-11-23,Washington,South,Consumer,Technology,Phones,343.63,0.0,88.39
ORD-1698,2023-10-18,Illinois,East,Home Office,Furniture,Tables,436.58,0.0,48.97
ORD-1699,2023-06-28,Arizona,West,Corporate,Technology,Phones,620.97,0.3,-45.52
ORD-1700,2023-11-12,California,West,Home Office,Furniture,Bookcases,175.37,0.0,16.12
ORD-1701,2023-02-21,Texas,West,Corporate,Office Supplies,Paper,46.3,0.0,10.84
ORD-1702,2023-04-11,California,West,Consumer,Office Supplies,Paper,667.17,0.3,-87.63
ORD-1703,2023-05-15,Ohio,West,Home Office,Office Supplies,Paper,845.73,0.0,212.63
ORD-1704,2023-10-27,Arizona,South,Consumer,Furniture,Tables,589.5,0.0,157.44
ORD-1705,2023-06-16,Ohio,Central,Corporate,Technology,Phones,213.78,0.2,-26.09
ORD-1706,2023-07-16,New York,West,Home Office,Office Supplies,Paper,277.05,0.0,17.81
ORD-1707,2023-10-11,New York,West,Corporate,Technology,Copiers,535.86,0.0,152.27
ORD-1708,2023-06-08,Florida,South,Home Office,Technology,Phones,48.95,0.2,-5.85
ORD-1709,2023-11-06,Arizona,Central,Consumer,Furniture,Tables,457.68,0.3,-7.57
ORD-1710,2023-01-01,New York,West,Home Office,Technology,Accessories,322.99,0.0,57.11
ORD-1711,2023-04-20,California,Central,Corporate,Technology,Phones,51.16,0.2,-5.78
ORD-1712,2023-01-31,Florida,West,Consumer,Office Supplies,Storage,986.76,0.2,90.07
ORD-1713,2023-01-07,Arizona,East,Home Office,Office Supplies,Binders,14.89,0.2,1.31
ORD-1714,2023-01-14,Florida,South,Corporate,Furniture,Bookcases,642.73,0.0,171.6
ORD-1715,2023-02-21,Arizona,East,Corporate,Office Supplies,Binders,460.19,0.1,36.31
ORD-1716,2023-01-31,New York,Central,Home Office,Furniture,Chairs,493.96,0.0,107.05
ORD-1717,2023-11-05,Illinois,South,Consumer,Technology,Copiers,148.25,0.0,8.52
ORD-1718,2023-01-15,California,Central,Corporate,Office Supplies,Storage,314.85,0.3,-23.25
ORD-1719,2023-09-11,California,Central,Corporate,Office Supplies,Storage,209.83,0.1,24.84
ORD-1720,2023-11-30,Texas,West,Consumer,Technology,Phones,970.21,0.1,-25.73
ORD-1721,2023-02-10,New York,Central,Corporate,Office Supplies,Paper,675.88,0.1,41.19
ORD-1722,2023-11-24,Florida,South,Home Office,Furniture,Bookcases,869.46,0.0,81.98
ORD-1723,2023-07-29,Washington,West,Consumer,Furniture,Bookcases,695.7,0.0,180.55
ORD-1724,2023-07-08,California,South,Consumer,Furniture,Tables,945.17,0.0,208.7
ORD-1725,2023-01-31,Illinois,South,Consumer,Technology,Accessories,502.2,0.0,102.68
ORD-1726,2023-06-25,California,West,Corporate,Technology,Phones,870.22,0.2,-6.39
ORD-1727,2023-01-19,Illinois,East,Corporate,Technology,Phones,40.08,0.1,7.32
ORD-1728,2023-01-14,California,West,Consumer,Furniture,Tables,692.63,0.0,151.77
ORD-1729,2023-06-20,Florida,West,Home Office,Technology,Copiers,223.52,0.0,47.99
ORD-1730,2023-09-05,New York,East,Home Office,Furniture,Chairs,399.93,0.2,5.12
ORD-1731,2023-08-25,Arizona,West,Home Office,Office Supplies,Paper,115.53,0.0,24.78
ORD-1732,2023-09-12,Ohio,East,Home Office,Furniture,Bookcases,999.42,0.2,-137.87
ORD-1733,2023-03-31,Ohio,South,Corporate,Office Supplies,Binders,977.4,0.0,148.3
ORD-1734,2023-09-01,New York,South,Corporate,Office Supplies,Storage,872.05,0.0,214.17
ORD-1735,2023-10-14,Ohio,East,Home Office,Office Supplies,Storage,571.35,0.1,76.91
ORD-1736,2023-04-28,California,East,Consumer,Furniture,Tables,879.73,0.2,-43.08
ORD-1737,2023-01-02,Texas,South,Consumer,Furniture,Tables,333.76,0.2,5.64
ORD-1738,2023-11-10,Ohio,South,Consumer,Technology,Copiers,809.77,0.3,-48.12
ORD-1739,2023-11-06,Washington,Central,Corporate,Office Supplies,Paper,799.84,0.0,127.09
ORD-1740,2023-08-26,Florida,Central,Consumer,Technology,Copiers,819.66,0.0,65.62
ORD-1741,2023-09-10,Texas,West,Corporate,Office Supplies,Paper,549.04,0.1,-26.66
ORD-1742,2023-03-04,New York,East,Consumer,Furniture,Chairs,331.34,0.0,46.92
ORD-1743,2023-06-07,Washington,South,Consumer,Office Supplies,Binders,402.21,0.0,90.04
ORD-1744,2023-07-07,Florida,Central,Home Office,Technology,Copiers,394.67,0.2,-14.93
ORD-1745,2023-11-24,Texas,South,Corporate,Technology,Accessories,245.17,0.2,-13.9
ORD-1746,2023-12-04,Illinois,South,Home Office,Furniture,Bookcases,235.0,0.2,-30.95
ORD-1747,2023-01-21,New York,Central,Corporate,Technology,Accessories,607.41,0.1,71.1
ORD-1748,2023-06-26,Washington,South,Home Office,Office Supplies,Paper,623.3,0.0,103.39
ORD-1749,2023-03-21,Illinois,Central,Consumer,Furniture,Bookcases,385.99,0.2,25.41
ORD-1750,2023-12-20,Illinois,West,Home Office,Office Supplies,Binders,523.89,0.2,-15.82
ORD-1751,2023-06-10,Ohio,Central,Corporate,Furniture,Bookcases,35.39,0.1,1.25
ORD-1752,2023-01-24,Florida,East,Corporate,Office Supplies,Binders,386.39,0.0,57.84
ORD-1753,2023-07-24,Texas,Central,Corporate,Technology,Phones,584.37,0.2,-9.7
ORD-1754,2023-08-25,Texas,Central,Corporate,Technology,Accessories,611.83,0.1,86.4
ORD-1755,2023-03-08,New York,East,Corporate,Furniture,Tables,814.86,0.0,187.04
ORD-1756,2023-04-01,Ohio,West,Corporate,Office Supplies,Storage,955.97,0.0,52.16
ORD-1757,2023-12-14,Arizona,West,Corporate,Office Supplies,Storage,203.82,0.2,-30.19
ORD-1758,2023-02-15,New York,East,Home Office,Technology,Accessories,651.0,0.2,48.5
ORD-1759,2023-03-14,New York,West,Home Office,Office Supplies,Binders,251.05,0.3,-4.58
ORD-1760,2023-09-10,Washington,West,Consumer,Technology,Phones,69.66,0.3,-1.14
ORD-1761,2023-03-25,Ohio,West,Consumer,Furniture,Tables,358.11,0.1,-8.83
ORD-1762,2023-10-20,Texas,South,Home Office,Technology,Phones,491.01,0.2,-42.13
ORD-1763,2023-12-08,California,East,Consumer,Furniture,Bookcases,292.02,0.0,37.03
ORD-1764,2023-09-27,New York,Central,Home Office,Office Supplies,Paper,805.0,0.3,-92.74
ORD-1765,2023-08-06,Texas,South,Consumer,Office Supplies,Paper,318.19,0.3,-31.0
ORD-1766,2023-11-24,Florida,Central,Home Office,Office Supplies,Paper,718.99,0.2,-58.85
ORD-1767,2023-12-21,Illinois,East,Corporate,Technology,Accessories,419.41,0.1,-8.19
ORD-1768,2023-07-04,Texas,East,Home Office,Office Supplies,Paper,189.34,0.0,41.71
ORD-1769,2023-05-01,New York,Central,Home Office,Technology,Copiers,189.62,0.3,-22.51
ORD-1770,2023-04-21,New York,Central,Home Office,Office Supplies,Storage,711.96,0.0,54.62
ORD-1771,2023-08-09,Arizona,Central,Consumer,Office Supplies,Storage,571.64,0.1,8.08
ORD-1772,2023-08-17,Arizona,South,Home Office,Furniture,Bookcases,963.3,0.0,164.61
ORD-1773,2023-05-29,Texas,West,Home Office,Technology,Phones,807.93,0.0,151.53
ORD-1774,2023-05-25,Texas,East,Home Office,Technology,Accessories,52.98,0.2,0.44
ORD-1775,2023-06-27,Florida,South,Corporate,Furniture,Bookcases,951.89,0.0,190.76
ORD-1776,2023-12-26,Texas,East,Corporate,Technology,Phones,821.0,0.0,222.53
ORD-1777,2023-11-12,New York,Central,Home Office,Office Supplies,Storage,235.8,0.0,24.29
ORD-1778,2023-12-01,California,South,Consumer,Furniture,Chairs,614.87,0.0,93.93
ORD-1779,2023-02-24,Texas,Central,Home Office,Furniture,Bookcases,841.46,0.1,147.26
ORD-1780,2023-07-13,Washington,East,Consumer,Furniture,Bookcases,359.89,0.0,39.31
ORD-1781,2023-06-03,Ohio,South,Home Office,Office Supplies,Storage,782.72,0.2,-63.63
ORD-1782,2023-05-10,California,South,Corporate,Furniture,Chairs,824.39,0.2,-36.33
ORD-1783,2023-09-13,California,Central,Corporate,Furniture,Tables,670.87,0.1,-17.52
ORD-1784,2023-05-17,New York,South,Home Office,Office Supplies,Binders,627.62,0.3,-86.02
ORD-1785,2023-03-10,New York,Central,Corporate,Furniture,Tables,590.74,0.0,54.35
ORD-1786,2023-04-06,Florida,Central,Corporate,Furniture,Tables,739.51,0.3,-25.37
ORD-1787,2023-05-12,New York,West,Home Office,Technology,Accessories,224.57,0.2,-28.31
ORD-1788,2023-10-08,California,South,Consumer,Furniture,Bookcases,33.4,0.0,7.03
ORD-1789,2023-02-20,California,East,Corporate,Furniture,Chairs,611.02,0.2,-8.14
ORD-1790,2023-02-28,Arizona,South,Corporate,Office Supplies,Binders,239.63,0.1,11.44
ORD-1791,2023-02-22,Ohio,South,Home Office,Technology,Accessories,598.53,0.1,44.41
ORD-1792,2023-09-21,Ohio,Central,Corporate,Furniture,Bookcases,987.91,0.2,-114.49
ORD-1793,2023-07-27,Ohio,Central,Corporate,Office Supplies,Binders,698.19,0.0,105.48
ORD-1794,2023-03-23,New York,Central,Corporate,Office Supplies,Binders,433.92,0.1,56.15
ORD-1795,2023-11-21,Florida,South,Home Office,Technology,Phones,695.51,0.2,68.03
ORD-1796,2023-07-16,Ohio,West,Home Office,Office Supplies,Storage,137.11,0.3,-30.71
ORD-1797,2023-03-02,California,Central,Corporate,Technology,Accessories,727.1,0.1,68.78
ORD-1798,2023-04-12,Washington,East,Home Office,Office Supplies,Paper,281.42,0.0,19.66
ORD-1799,2023-05-14,California,Central,Consumer,Office Supplies,Binders,94.8,0.3,-2.51
ORD-1800,2023-03-17,Washington,East,Consumer,Furniture,Bookcases,199.95,0.0,26.16
ORD-1801,2023-12-12,Arizona,East,Consumer,Office Supplies,Paper,234.39,0.0,32.52
ORD-1802,2023-04-16,Arizona,Central,Home Office,Furniture,Chairs,78.73,0.0,14.15
ORD-1803,2023-12-16,Arizona,West,Home Office,Furniture,Bookcases,76.94,0.0,19.24
ORD-1804,2023-12-27,Ohio,East,Consumer,Furniture,Chairs,241.37,0.0,44.65
ORD-1805,2023-08-22,Florida,East,Corporate,Technology,Phones,881.28,0.2,11.21
ORD-1806,2023-12-04,Ohio,South,Corporate,Technology,Copiers,537.63,0.0,70.47
ORD-1807,2023-04-14,California,East,Home Office,Technology,Phones,339.67,0.2,5.9
ORD-1808,2023-02-01,Texas,South,Home Office,Technology,Copiers,994.2,0.3,-84.05
ORD-1809,2023-02-24,Texas,East,Home Office,Furniture,Bookcases,562.21,0.0,130.81
ORD-1810,2023-05-18,New York,East,Corporate,Office Supplies,Binders,470.55,0.0,30.6
ORD-1811,2023-03-21,Illinois,Central,Corporate,Furniture,Chairs,566.67,0.0,164.0
ORD-1812,2023-01-01,Florida,Central,Consumer,Office Supplies,Paper,183.55,0.0,40.84
ORD-1813,2023-10-22,Texas,East,Home Office,Office Supplies,Storage,208.92,0.1,17.54
ORD-1814,2023-07-08,California,South,Corporate,Furniture,Tables,105.71,0.2,-3.95
ORD-1815,2023-06-18,Texas,South,Corporate,Furniture,Tables,758.6,0.0,103.85
ORD-1816,2023-06-13,Illinois,South,Consumer,Furniture,Tables,668.26,0.0,166.3
ORD-1817,2023-06-16,Illinois,Central,Home Office,Office Supplies,Paper,927.91,0.0,100.83
ORD-1818,2023-04-01,New York,South,Consumer,Technology,Phones,405.32,0.0,35.71
ORD-1819,2023-01-06,Texas,Central,Consumer,Office Supplies,Binders,992.56,0.2,81.14
ORD-1820,2023-05-21,New York,West,Home Office,Office Supplies,Paper,544.56,0.0,141.86
ORD-1821,2023-03-06,California,East,Home Office,Office Supplies,Binders,525.75,0.0,108.25
ORD-1822,2023-10-02,California,Central,Consumer,Office Supplies,Binders,98.23,0.2,3.81
ORD-1823,2023-03-03,Arizona,East,Home Office,Technology,Phones,136.44,0.3,-5.93
ORD-1824,2023-11-25,Texas,West,Home Office,Office Supplies,Paper,784.21,0.0,178.16
ORD-1825,2023-04-02,Florida,South,Consumer,Furniture,Tables,45.8,0.0,5.76
ORD-1826,2023-05-28,Ohio,Central,Consumer,Technology,Phones,270.48,0.0,37.88
ORD-1827,2023-04-02,New York,South,Home Office,Office Supplies,Storage,96.77,0.0,27.51
ORD-1828,2023-08-11,Washington,East,Home Office,Furniture,Chairs,558.26,0.1,14.73
ORD-1829,2023-11-26,Texas,Central,Consumer,Furniture,Tables,403.01,0.2,-15.39
ORD-1830,2023-06-12,Arizona,Central,Consumer,Technology,Phones,604.59,0.2,-12.74
ORD-1831,2023-04-28,Florida,Central,Home Office,Technology,Accessories,920.2,0.1,68.32
ORD-1832,2023-03-23,California,Central,Consumer,Office Supplies,Paper,992.24,0.2,62.37
ORD-1833,2023-04-05,Illinois,West,Corporate,Technology,Accessories,216.43,0.0,61.17
ORD-1834,2023-06-13,Washington,West,Home Office,Office Supplies,Storage,125.2,0.0,31.85
ORD-1835,2023-10-23,Washington,Central,Corporate,Office Supplies,Storage,386.82,0.1,65.56
ORD-1836,2023-11-08,Washington,West,Corporate,Technology,Copiers,869.38,0.2,44.76
ORD-1837,2023-03-06,Ohio,West,Corporate,Technology,Copiers,792.13,0.1,20.73
ORD-1838,2023-06-22,Florida,West,Home Office,Technology,Phones,90.11,0.0,13.58
ORD-1839,2023-01-05,Florida,South,Consumer,Office Supplies,Binders,181.79,0.2,4.32
ORD-1840,2023-06-13,New York,South,Corporate,Office Supplies,Storage,352.64,0.3,-2.15
ORD-1841,2023-11-03,Ohio,East,Consumer,Technology,Copiers,644.56,0.1,100.31
ORD-1842,2023-02-20,Arizona,East,Consumer,Furniture,Bookcases,141.2,0.1,23.37
ORD-1843,2023-04-15,Ohio,South,Consumer,Office Supplies,Storage,923.53,0.2,-26.08
ORD-1844,2023-12-31,Illinois,South,Consumer,Office Supplies,Binders,610.19,0.0,147.18
ORD-1845,2023-10-12,Washington,West,Home Office,Technology,Copiers,183.09,0.0,32.16
ORD-1846,2023-12-04,New York,West,Home Office,Office Supplies,Paper,404.68,0.0,35.04
ORD-1847,2023-11-24,Washington,Central,Corporate,Technology,Copiers,373.86,0.3,-87.09
ORD-1848,2023-09-15,Illinois,Central,Home Office,Technology,Copiers,35.55,0.0,2.98
ORD-1849,2023-05-15,Arizona,South,Corporate,Technology,Accessories,963.48,0.0,180.54
ORD-1850,2023-11-19,Ohio,Central,Corporate,Technology,Copiers,966.16,0.1,56.16
ORD-1851,2023-07-15,California,South,Consumer,Technology,Copiers,318.7,0.0,56.26
ORD-1852,2023-03-24,Arizona,South,Corporate,Technology,Phones,445.12,0.2,-55.01
ORD-1853,2023-04-16,Ohio,South,Corporate,Office Supplies,Storage,644.42,0.2,-61.86
ORD-1854,2023-10-06,Washington,Central,Home Office,Office Supplies,Binders,623.39,0.0,132.5
ORD-1855,2023-03-13,Ohio,South,Home Office,Technology,Phones,160.5,0.1,-5.56
ORD-1856,2023-06-30,Illinois,West,Home Office,Furniture,Bookcases,782.95,0.2,-27.44
ORD-1857,2023-08-02,California,East,Corporate,Technology,Phones,67.58,0.0,20.19
ORD-1858,2023-12-16,New York,Central,Corporate,Technology,Phones,67.2,0.0,15.04
ORD-1859,2023-10-28,Florida,East,Home Office,Technology,Phones,983.84,0.0,108.02
ORD-1860,2023-07-24,Illinois,South,Consumer,Technology,Accessories,150.83,0.0,12.12
ORD-1861,2023-05-29,Ohio,East,Consumer,Office Supplies,Paper,310.24,0.2,-38.7
ORD-1862,2023-11-12,Texas,Central,Home Office,Technology,Phones,695.24,0.0,45.59
ORD-1863,2023-01-31,Washington,West,Consumer,Office Supplies,Storage,514.33,0.1,102.44
ORD-1864,2023-03-13,Ohio,South,Home Office,Furniture,Tables,815.83,0.0,166.27
ORD-1865,2023-02-11,California,Central,Consumer,Furniture,Chairs,313.19,0.2,1.87
ORD-1866,2023-08-05,Ohio,West,Consumer,Technology,Copiers,531.77,0.2,-23.12
ORD-1867,2023-11-12,Illinois,South,Home Office,Technology,Copiers,139.4,0.0,37.87
ORD-1868,2023-07-08,Illinois,West,Home Office,Technology,Accessories,455.29,0.1,-0.61
ORD-1869,2023-07-09,Florida,South,Corporate,Technology,Phones,374.08,0.0,57.43
ORD-1870,2023-10-13,Ohio,West,Corporate,Furniture,Bookcases,829.26,0.1,110.63
ORD-1871,2023-09-25,Arizona,West,Consumer,Office Supplies,Binders,771.61,0.1,-36.45
ORD-1872,2023-08-14,New York,East,Corporate,Technology,Accessories,421.99,0.1,29.68
ORD-1873,2023-03-05,Arizona,East,Home Office,Furniture,Tables,29.0,0.2,-2.47
ORD-1874,2023-01-18,Florida,Central,Consumer,Technology,Phones,762.69,0.1,-11.99
ORD-1875,2023-12-11,Arizona,West,Consumer,Office Supplies,Binders,539.96,0.1,2.05
ORD-1876,2023-02-20,Illinois,South,Home Office,Office Supplies,Binders,22.0,0.1,0.23
ORD-1877,2023-08-22,Illinois,East,Consumer,Office Supplies,Storage,976.12,0.2,49.18
ORD-1878,2023-02-04,Illinois,West,Corporate,Office Supplies,Paper,959.98,0.0,165.08
ORD-1879,2023-08-03,Texas,Central,Home Office,Furniture,Bookcases,118.64,0.1,10.32
ORD-1880,2023-01-31,New York,West,Home Office,Office Supplies,Storage,459.83,0.0,120.06
